Title-Code,Title Name,Owner Name,State,Publication City/District
UPENG04474,THE LEGACY TIMES,MOHAMMAD ZAHID AKHTAR,UP,LUCKNOW
UPHIN49396,TIMES OF JOURNALIST,ATIQUR RAHMAN SIDDIQUE,UP,LUCKNOW
UPHIN48712,HITECH TIMES,HITECH NEWS PRIVATE LIMITED,UP,LUCKNOW
UPHIN33592,GENTLEMAN TIMES,RAKESH KUMAR,UP,LUCKNOW
UPHIN51051,SHAURYA TIMES,ARCHANA SHUKLA,UP,LUCKNOW
UPHIN29317,UPTODATE TIMES,KAMAL KANT SINHA,UP,LUCKNOW
UPENG00313,THE DEVELOPMENT TIMES,KAILASH VERMA,UP,LUCKNOW
UPENG01483,LUCKNOW LAW TIMES,EASTERN BOOK COMPANY,UP,LUCKNOW
UPHIN50959,CITIZEN TIMES,YOGESH KUMAR,UP,LUCKNOW
UPHIN32908,ANTI-SOCIAL TIMES,AJAY DAMLA,UP,LUCKNOW
UPHIN49070,JANAVEG TIMES,PAWAN KUMAR SINGH,UP,LUCKNOW
UPHIN49230,PRAKHAR LOKSATTA TIMES,RAJEEV KUMAR SINGH,UP,LUCKNOW
UPHIN46486,KRAMSHRI TIMES,RAMANAND SHASTRI,UP,LUCKNOW
UPHIN46705,MARIYAM TIMES,KALEEM ULLAH FAROOQUI,UP,LUCKNOW
UPHIN31079,HINDUSTAN KI MAHAK TIMES,MIRZA TAUSEEF BEIG,UP,LUCKNOW
UPHIN38944,CHAUGAWAN TIMES,SUSHIL KUMAR AWASTHI,UP,LUCKNOW
UPHIN29272,AIM TIMES,ANAND SHUKLA,UP,LUCKNOW
UPHIN51252,KARTAVYAVANI TIMES,LAVANYA PANDE,UP,LUCKNOW
UPHIN50079,PARAMARTH TIMES,RAMDHARI,UP,LUCKNOW
UPHIN30152,LABOUR TIMES,UMA SHANKAR MISHRA,UP,LUCKNOW
UPHIN40613,SEEMAPURI TIMES,R.P. VERMA,UP,LUCKNOW
UPHIN27305,STUDENTS TIMES,ASHOK KUMAR NIGAM,UP,LUCKNOW
UPBIL04160,JHAKKAS TIMES,ANIL BALLANI,UP,LUCKNOW
UPBIL04881,PRESSMEN TIMES,PRIYA BHATT,UP,LUCKNOW
UPARA00023,ARABIAN TIMES,MOHD. TARIQ SALIM,UP,LUCKNOW
UPENG03770,ARABIAN TIMES,MOHD.TARIQ SALIM,UP,LUCKNOW
UPHIN51007,SAJJAD TIMES,JAMAL MIRZA,UP,LUCKNOW
UPHIN46882,NAVTEJ TIMES,ROHIT TIWARI,UP,LUCKNOW
UPHIN50951,COMMONWHEEL TIMES,SHASHI SHARMA,UP,LUCKNOW
UPHIN20295,INTERNATIONAL COMPETITION NEWS BUREAU TIMES,SIYARAM VERMA,UP,LUCKNOW
UPHIN31189,DEVARSHIH TIMES,MANVENDRA MISHRA,UP,LUCKNOW
UPHIN37705,CITY TIMES,M C I 5 MEDIA COMMUNICATION PVT. LTD,UP,LUCKNOW
UPHIN49983,PARIJAAT TIMES,UPENDRA DIXIT,UP,LUCKNOW
UPHIN35020,KAMLAPURI TIMES,ASHOK KUMAR KAMLAPURI,UP,LUCKNOW
UPHIN31915,SWADESHI HEALTH TIMES,DR. OMPRAKASH GUPTA,UP,LUCKNOW
UPHIN23299,SHIVAM TIMES,RADHEY MOHAN MISHRA,UP,LUCKNOW
UPHIN23435,NISHPAKSH MESSAGE TIMES,CHAUDHARY MUSHIR AHMED,UP,LUCKNOW
UPBIL03963,NAV VANI TIMES,SANJAY KUMAR AGRAWAL,UP,LUCKNOW
UPENG01975,CAREER & COMPETITION TIMES,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW
UPENG02810,SUNDAY HINDUSTAN TIMES,HT MEDIA LTD,UP,LUCKNOW
UPBIL04199,4U TIMES,N3 MEDIA PVT. LTD.,UP,LUCKNOW
UPURD04218,NISPAKSH RAJDHANI TIMES,YASIR BARNI,UP,LUCKNOW
UPHIN47122,BUDHE BABA TIMES,AKHILESH KUMAR AWASTHI,UP,LUCKNOW
UPHIN47721,RAMSHABAD TIMES,RAM SHABD MISHRA,UP,LUCKNOW
UPHIN35735,BRAHMAN UTTHAN TIMES,SWETA DIXIT,UP,LUCKNOW
UPHIN35891,JUDGEMENT TIMES,MOHD ASIF,UP,LUCKNOW
UPHIN34450,DIVAM TIMES,MAMTA SINGH,UP,LUCKNOW
UPHIN35079,AVADH PUBLIC TIMES,IBAD ULLAH KHAN,UP,LUCKNOW
UPHIN33228,DISHA TIMES,SUNITA GUPTA,UP,LUCKNOW
UPHIN33420,JANSANCHAR TIMES,PRAMOD KUMAR KASHYAP,UP,LUCKNOW
UPHIN33426,NEW GLARE TIMES,HIMANSHU BHATNAGAR,UP,LUCKNOW
UPHIN44604,SUPER SUN TIMES,DILIP KUMAR TIWARI,UP,LUCKNOW
UPHIN31191,CITY TIMES,M C I 5 MEDIA COMMUNICATION PVT. LTD,UP,LUCKNOW
UPHIN06612,MAHILA ABADH TIMES,ZAKIYA SULTANA,UP,LUCKNOW
UPENG03938,ICNGO TIMES,INDIAN CHAMBER OF NON GOVERNMENT ORAGANIZATION,UP,LUCKNOW
UPHIN25569,MUMTAZ TIMES,MUMTAZ FATIMA,UP,LUCKNOW
UPHIN37564,BAHUJAN SAMAJ TIMES,UMESH KUMAR SHUKLA,UP,LUCKNOW
UPHIN39587,SUPRABHAT TIMES,REETA SINGH,UP,LUCKNOW
UPHIN47010,RAJHANS TIMES,SHEKHAR SINGH,UP,LUCKNOW
UPENG03153,THE ECONOMIC TIMES ON SUNDAY,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW
UPHIN37765,PRADESH RAKSHAK TIMES,LAL BABU GIRI,UP,LUCKNOW
UPHIN20276,JUNG LAHAR TIMES,ANIL SHUKAL,UP,LUCKNOW
UPHIN21151,NETAJI TIMES,M.A. AZAD,UP,LUCKNOW
UPHIN36218,TIRANGA TIMES,MOHD. ISMAIL,UP,LUCKNOW
UPHIN42449,ZOYA TIMES,MIRZA ARIF BEG,UP,LUCKNOW
UPMUL00304,MEHSIL E HAYAT TIMES,SYED MOHAMMAD AZAM,UP,LUCKNOW
UPHIN43028,MAPLES TIMES,KRISHNA KUMAR VERMA,UP,LUCKNOW
UPHIN40844,ANUGYA TIMES,BHAWANA VERMA,UP,LUCKNOW
UPHIN40628,INVESTIGATION TIMES,SHIVENDRA KUMAR PANDEY,UP,LUCKNOW
UPHIN40636,AMAR SHAHEED TIMES,SURESH KUMAR,UP,LUCKNOW
UPURD02509,HUSAINI TIMES,NAZAR MEHANDI,UP,LUCKNOW
UPHIN28104,INDICA TIMES,M.M.KHAN,UP,LUCKNOW
UPHIN50930,RASHTRIYA SASHAKT SAMVAD TIMES,GULAMHUSAIN SAYED,UP,LUCKNOW
UPBIL04524,VISHWAVANI TIMES,RAMANAND SHASTRI,UP,LUCKNOW
UPHIN15249,LUCKNOW OLYMPIYA TIMES,SEEMA HASHMI,UP,LUCKNOW
UPHIN29529,MODEL TIMES,RENU SAHAY,UP,LUCKNOW
UPHIN27238,SEVAN DE TIMES,ANIL RANA,UP,LUCKNOW
UPHIN18557,JAGRUK SAMAJ TIMES,KRISHNA GOPAL SWAMI,UP,LUCKNOW
UPHIN34597,RASHTRAVASI TIMES,FAIZAN AHMAD,UP,LUCKNOW
UPHIN34083,CHAUGAWAN TIMES,SUSHIL KUMAR AWASTHI,UP,LUCKNOW
UPHIN34168,GREAT HOME TIMES,R. P. TRIPATHI,UP,LUCKNOW
UPHIN23246,DILIP TIMES,VIKAS YADAV,UP,LUCKNOW
UPHIN23373,WAHEED BHARAT TIMES,ARIF MUQEEM,UP,LUCKNOW
UPHIN36327,UPBHOKTA TIMES,MINAKSHI PANDEY,UP,LUCKNOW
UPHIN36579,EUREKA TIMES,RAM SINGH YADAV,UP,LUCKNOW
UPHIN36745,PANCHMORCHA TIMES,RAJEEV JAISWAL,UP,LUCKNOW
UPHIN29845,HUSAINI TIMES,NAZAR MEHANDI,UP,LUCKNOW
UPHIN29876,SWARASHTRA TIMES,GEETA DUBEY,UP,LUCKNOW
UPHIN31510,AMIT TIMES,TARA SINGH,UP,LUCKNOW
UPHIN31560,TOUCHSTONE TIMES,MOHD. AKRAM ANSARI,UP,LUCKNOW
UPHIN31820,MALTI TIMES,MALTI THAKUR,UP,LUCKNOW
UPHIN31913,BUSINESS TIMES,MAYANK DUBEY,UP,LUCKNOW
UPHIN32351,MONI TIMES,MONI,UP,LUCKNOW
UPHIN38600,SAPTAHIK NIYAZ TIMES HIND,TAUQEER HUSSAIN,UP,LUCKNOW
UPHIN22319,THE CUTE TIMES,ANSAR UDDIN AMAN,UP,LUCKNOW
UPHIN23936,MODI TIMES,NEERAJ SAXENA,UP,LUCKNOW
UPHIN39894,J.A.D. TIMES,ANURG MISHRA,UP,LUCKNOW
UPHIN40026,MANYAVAR TIMES,POONAM SINGH,UP,LUCKNOW
UPHIN39741,SABIYA MAJID TIMES,MAJID ALI,UP,LUCKNOW
UPHIN26905,NIRALA TIMES,SANJEEVAN YADAV,UP,LUCKNOW
UPHIN26039,ABHA LOK TIMES,ANURAG KUMAR SAXENA,UP,LUCKNOW
UPURD04564,CHAK DE TIMES,SAJID ALI KHAN,UP,LUCKNOW
UPHIN41823,NIRBHIK TIMES,DEEPAK AWASTHI,UP,LUCKNOW
UPHIN28451,THE KALING TIMES,REKHA PANDEY,UP,LUCKNOW
UPHIN28668,SARTHAK SWADESHI TIMES,T. TRIVEDI 'SUNIL',UP,LUCKNOW
UPHIN20836,NISPAKSH SENANI TIMES,REKHA SAXENA,UP,LUCKNOW
UPHIN20877,ATMABHAV TIMES,SMT. SHILA DEVI,UP,LUCKNOW
UPHIN19662,UPHAR TIMES,PIYUS KUMAR,UP,LUCKNOW
UPHIN42608,PENINSULA TIMES,RAZIA SHOEB,UP,LUCKNOW
UPHIN49907,ATHARAV UJALA TIMES,DHARMENDRA KUMAR,UP,LUCKNOW
UPURD02463,ACHAR-VICHAR TIMES,TOUSHIF HUSSAIN,UP,LUCKNOW
UPHIN47398,MANSOORI VIKAS TIMES,AFAQ AHMAD,UP,LUCKNOW
UPHIN32635,ASHA TIMES,ASHA GUPTA,UP,LUCKNOW
UPHIN32824,MUNAVVAR TIMES,MUJAFFAR ALI,UP,LUCKNOW
UPHIN35809,AVIRAL TIMES,VINOD TANDAN,UP,LUCKNOW
UPHIN35253,ARCHNA TIMES,ARCHNA RAWAT,UP,LUCKNOW
UPHIN35496,OASIS TIMES,NAGESHWAR PRASAD SINGH,UP,LUCKNOW
UPHIN35588,TANUL TIMES,SUNIL KUMAR,UP,LUCKNOW
UPHIN49362,SHRI BAL YOGESHWAR TIMES,SUNIL YADAV,UP,LUCKNOW
UPHIN43513,DEEPRAJ TIMES,KRIPASHANKAR AWASTHI,UP,LUCKNOW
UPHIN43380,TIPU TIMES,KALAM AHMAD,UP,LUCKNOW
UPHIN30281,SWARUP TIMES,CHANDRAVATI MISHRA,UP,LUCKNOW
UPHIN31001,PIHANI TIMES,SMT.WASIM FATIMA ZA,UP,LUCKNOW
UPHIN31209,KAMAL SHRI TIMES,DR.ASHOK SINGH,UP,LUCKNOW
UPHIN49834,HUNGAMA TIMES,AMIT KASHYAP,UP,LUCKNOW
UPHIN50624,SABBAGH TIMES,ABDUL SABOOR,UP,LUCKNOW
UPHIN35537,DEEPANKAR TIMES,SONI ANAND,UP,LUCKNOW
UPHIN34992,KABIR TIMES,M/S. MEDIA BOOK INDIA PVT. LTD.,UP,LUCKNOW
UPHIN38116,PHALKAAN TIMES,MOHD. SHAKEEL SIDDIQUI,UP,LUCKNOW
UPHIN39196,NEELAM TIMES,HIMANCHAL VERMA,UP,LUCKNOW
UPHIN41024,SULTAN TIMES,MOHD. SAMIUDDIN,UP,LUCKNOW
UPHIN40190,UNITED TIMES,MOHAMMAD WASEEM,UP,LUCKNOW
UPHIN48039,JANJAN TIMES,YUGVARTA FOUNDATION,UP,LUCKNOW
UPHIN38795,REPORTER TIMES,RAVINDRA PRAKASH AGNIHOTRI,UP,LUCKNOW
UPHIN30169,NAARAD TIMES,ARVIND KUMAR SAHU,UP,LUCKNOW
UPHIN29754,RESEARCH TIMES,SIDDHARTH SEN GUPTA,UP,LUCKNOW
UPHIN29802,YUVA DARSHAN TIMES,SANJEEV BHATTACHARYA,UP,LUCKNOW
UPHIN36788,NAUVA TIMES,RAM SEVAK PAL,UP,LUCKNOW
UPHIN46182,VISUAL TIMES,SHYAM NARESH GUPTA,UP,LUCKNOW
UPHIN37588,SAHIBABAD TIMES,REETU PRAKASH,UP,LUCKNOW
UPHIN47086,NEETU TIMES,RAM PRAKASH YADAV,UP,LUCKNOW
UPHIN43625,BHAROSA TIMES,MOHAMMAD SHAMEEM,UP,LUCKNOW
UPHIN44381,COMMONWHEEL TIMES,SHASHI SHARMA,UP,LUCKNOW
UPHIN44433,KALPVRIKSH TIMES,ANUJ KUMAR GUPTA,UP,LUCKNOW
UPENG03604,WAKE UP TIMES,VISHESH KAPOOR,UP,LUCKNOW
UPHIN18138,ANUPAM SAMACHAR TIMES,UDAY SHANKAR UPADHYAY,UP,LUCKNOW
UPHIN18751,MAA BHAVANI TIMES,R.H. CHAUDHARY,UP,LUCKNOW
UPHIN19288,KESARI NANDAN TIMES,AKASH SINGH GAUR,UP,LUCKNOW
UPHIN50480,PARINAAM TIMES,RAVINDRA NATH SHUKLA,UP,LUCKNOW
UPENG02620,LUCKNOW TIMES,BAHAR INTERNATIONAL,UP,LUCKNOW
UPENG02797,SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW
UPHIN46724,KADAMBARI TIMES,VINOD KUMAR,UP,LUCKNOW
UPHIN20792,CHARCHA PARICHARCHA TIMES,R.D. BAJPAI,UP,LUCKNOW
UPHIN43516,HANS TIMES,RAVI PRASAD,UP,LUCKNOW
UPHIN42504,NATIONAL DETECTIVE TIMES,SHIV KUMAR PANDEY,UP,LUCKNOW
UPHIN42795,SRISHTI JAGRAN TIMES,CHANDRA KISHORE SHARMA,UP,LUCKNOW
UPHIN42281,AKELA TIMES,RAKESH KUMAR AKELA,UP,LUCKNOW
UPHIN42410,MANOKAMNA TIMES,RAMESH CHANDRA GUPTA,UP,LUCKNOW
UPMUL00395,GAHAMAR TIMES,RAJBAHADUR YADAV,UP,LUCKNOW
UPURD04854,AAFIYAT TIMES,MOHAMMAD RASHID,UP,LUCKNOW
UPHIN41584,CHAK DE TIMES,SAJID ALI KHAN,UP,LUCKNOW
UPHIN41980,MANAV VANSH TIMES,ABDUL KADIR RAINI,UP,LUCKNOW
UPHIN41243,INDRMURTI TIMES,D.P. SHUKLA,UP,LUCKNOW
UPHIN49984,SARTHAK VICHAR TIMES,UPASANA DEVI,UP,LUCKNOW
UPHIN29059,NARI UTPEEDAN TIMES,DR.RAJESH DIXIT,UP,LUCKNOW
UPHIN29060,NIRDOSH TIMES,NIRDOSH KUMAR,UP,LUCKNOW
UPBIL04073,SAMRIDDHI TIMES,SUNIL KUMAR SRIVASTAVA,UP,LUCKNOW
UPHIN22820,JUNAID TIMES,RIZVANA,UP,LUCKNOW
UPHIN23498,NACHIKETA TIMES,DR. VASHIST MUNI PANDEY,UP,LUCKNOW
UPHIN19678,AMAR LOK TIMES,RAJESH KUMAR GUPTA,UP,LUCKNOW
UPHIN19037,AZAD SHKYA TIMES,ANJUM RIZVI,UP,LUCKNOW
UPHIN37857,SATITVA TIMES,SUMAN PANDEY,UP,LUCKNOW
UPHIN39128,BHARATIYA SAMPADAK SANGH TIMES,BHARTIYA SAMPADAK SANGH,UP,LUCKNOW
UPHIN32704,REHBAR TIMES,REHAN AHMED,UP,LUCKNOW
UPHIN30699,SPEED NEWS TIMES,KUSUM SINGH,UP,LUCKNOW
UPHIN30205,LAKHAN TIMES,CHANDRAWATI MISHRA,UP,LUCKNOW
UPHIN35560,FALAK TIMES,SYYED MOHAMMED JAVED,UP,LUCKNOW
UPHIN42715,SAJJAD TIMES,JAMAL MIRZA,UP,LUCKNOW
UPHIN33475,LAXMAN PURI TIMES,TARA VARMA,UP,LUCKNOW
UPHIN44380,NEEL DARPAN TIMES,SANT PRASAD SHUKLA,UP,LUCKNOW
UPHIN25174,VIBHED TIMES,CHANDRA KUMAR VERMA,UP,LUCKNOW
UPHIN25376,NEW MRINAL TIMES,DESH GAURAV,UP,LUCKNOW
UPHIN25051,THE ARVIND TIMES,DR. P.S. MISHRA,UP,LUCKNOW
UPHIN25863,ATT DIPO TIMES,RAMESH CHANDRA,UP,LUCKNOW
UPHIN39239,U.P. CENTRAL TIMES,RAMAN TRIVEDI,UP,LUCKNOW
UPHIN39448,USHA TENDER TIMES,USHA VERMA,UP,LUCKNOW
UPHIN39497,PUSHKAR TIMES,DHARMENDRA KUMAR,UP,LUCKNOW
UPHIN36339,PARVAT PRAKASH TIMES,MOHAN CHANDRA JOSHI,UP,LUCKNOW
UPHIN36440,RUCHI TIMES,PANKAJ KUMAR SRIVASTAVA,UP,LUCKNOW
UPHIN41678,OPERATION TIMES,HARSHIT LOCHAN TRIPATHI,UP,LUCKNOW
UPHIN41088,PATHSHALA TIMES,PANKAJ AGNIHOTRI,UP,LUCKNOW
UPHIN37480,NEST INDIA TIMES,AMAR ANAND MAISI,UP,LUCKNOW
UPENG04384,BEYOND TIMES,SHASHWAT MALHOTRA,UP,LUCKNOW
UPHIN28659,THE OMNI TIMES,R.K.THUKRAL,UP,LUCKNOW
UPURD04389,IDEA TIMES,MD. ABUL QASIM,UP,LUCKNOW
UPURD03301,IRAM AL HUDA TIMES,MOHD. JUNAID FAROOQUI,UP,LUCKNOW
UPURD03688,PIHANI TIMES,WASIM FATIMA JAIDI,UP,LUCKNOW
UPHIN49839,TRIGUN TIMES,TRINATH KUMAR,UP,LUCKNOW
UPHIN40632,ASHTADHAYI TIMES,KAMAL KISHOR TRIPATHI,UP,LUCKNOW
UPURD03883,INQUILAB TIMES,MOHD. MUZAFFAR MOHSIN,UP,LUCKNOW
UPHIN46220,JAN SUCHNA TIMES,RIYA SINGH,UP,LUCKNOW
UPHIN47154,REAL PICTURE TIMES,CHANDRA PRAKASH SRIVASTAVA,UP,LUCKNOW
UPHIN46477,KALYANI TIMES,ASHOK CHAKLADER,UP,LUCKNOW
UPURD03477,SITAPUR TIMES,KRISHAN KUMAR MISHRA,UP,LUCKNOW
UPURD04405,SHARIK TIMES,SHARIQ ALI,UP,LUCKNOW
UPHIN43253,SHINE INDIA TIMES,SHINE WELFARE SOCIETY,UP,LUCKNOW
UPHIN42701,SATARK TIMES,SIMMI SIDDIQUI,UP,LUCKNOW
UPHIN49680,FIRST EXPRESS TIMES,AKASH TRIPATHI,UP,LUCKNOW
UPMUL00446,MADHYA-POORV TIMES,SHIV PRASAD,UP,LUCKNOW
UPHIN37769,THE UTKARSH TIMES,POONAM PAUL,UP,LUCKNOW
UPHIN29425,WARIS TIMES,ISHRAT JAHAN,UP,LUCKNOW
UPHIN29649,LOKPRIYA NISHPAKSH TIMES PATRA,RUMANA,UP,LUCKNOW
UPHIN32841,KAZARA TIMES,AKIL ALI,UP,LUCKNOW
UPHIN32587,VARTMAN SAMAJVAD TIMES,RANJAN SHUKLA,UP,LUCKNOW
UPHIN33174,UNIVERSITY TIMES,NISHEETH SRIVASTAVA,UP,LUCKNOW
UPHIN33196,SARHAD TIMES,FATIMI SIDDIQUI,UP,LUCKNOW
UPHIN34899,VINAMRA TIMES,SHYAMA RASTOGI,UP,LUCKNOW
UPHIN34987,PRIME TIMES,MAHIMA PANDEY,UP,LUCKNOW
UPHIN35541,KARISHMA KIRTI TIMES,JYOTI SINGH,UP,LUCKNOW
UPHIN34302,RAMUS TIMES,SUDHISH CHANDRE MISHR,UP,LUCKNOW
UPHIN36707,MALIHABAD TIMES,NAND KISHOR DIWEDI (VYAS),UP,LUCKNOW
UPHIN45983,HUDHUD TIMES,ADITYA KUMAR YADAV,UP,LUCKNOW
UPHIN30635,AAMRAVAN TIMES,ANITA SAINI,UP,LUCKNOW
UPHIN30718,SET TIMES SAMACHAR,RAEES AHMAD AZAD,UP,LUCKNOW
UPHIN43653,SHRI RAJ TIMES,PREETI SHUKLA,UP,LUCKNOW
UPHIN45853,CHERISH TIMES,VINEETA RANI GUPTA,UP,LUCKNOW
UPHIN36120,SHUBHANJALI TIMES,ATUL KUMAR MISHRA,UP,LUCKNOW
UPHIN27024,POOJA SIDHANATH TIMES,NIRBHAY KUMAR,UP,LUCKNOW
UPHIN27763,DEVARSHIH TIMES,MAANAVENDRA MISHRA,UP,LUCKNOW
UPURD04638,DIDAR E AVADH TIMES,AHMED ULLAH KHAN,UP,LUCKNOW
UPHIN48408,SWATEJTA TIMES,PURNIMA PANDEY,UP,LUCKNOW
UPHIN38601,NISHPAKSH SAHKARITA TIMES,NEETA SINGH,UP,LUCKNOW
UPHIN21178,SAARC TIMES,ABDULLAH GHAZALI,UP,LUCKNOW
UPHIN19820,JAMESHED TIMES,JAMSHED RAHMAN,UP,LUCKNOW
UPHIN21640,U.P. INDIA TIMES,SMT. S.SRIVASTAV,UP,LUCKNOW
UPHIN21935,JAN CRIME TIMES,AHMED ABBAS,UP,LUCKNOW
UPHIN23963,USARNA TIMES,RAM MAGAN SINGH,UP,LUCKNOW
UPBIL03075,ALL INDIA KHALSA TIMES,GURVINDER SINGH,UP,LUCKNOW
UPBIL04024,RAINBOW TIMES,RAKESH SRIVASTAVA,UP,LUCKNOW
UPHIN25480,NAYA PAIGAM TIMES,RIZWAAN A.KHAN,UP,LUCKNOW
UPHIN17326,MADHUPAL TIMES,KUMKUM GUPTA,UP,LUCKNOW
UPENG03685,MANI TIMES,MANI SHANKER PANDEY,UP,LUCKNOW
UPBIL04412,MIRACLE TIMES,MOHD. JAFAR KHAN,UP,LUCKNOW
UPHIN43283,NAGRIK TIMES,NARENDRA BHADAURIA,UP,LUCKNOW
UPHIN49065,LAKSHMANPURI TIMES,SUSHIL KUMAR,UP,LUCKNOW
UPURD04476,FIRANGI MAHAL TIMES,MOHD. TALHA,UP,LUCKNOW
UPHIN47598,NEW BHARAT VIKAS TIMES,AFAQ AHMAD,UP,LUCKNOW
UPHIN45826,PUBLIC NEWS TIMES,KUSHAL SINGH,UP,LUCKNOW
UPHIN45894,SHRI HARI TIMES,PAWAN KUMAR RASTOGI,UP,LUCKNOW
UPHIN18835,BHARAT LOK DARPAN TIMES,PYARE MOHAN SINHA,UP,LUCKNOW
UPHIN19047,NAVEEN VYVASTHA TIMES,NEERJA PANDEY,UP,LUCKNOW
UPHIN31694,SCHOLAR TIMES,AJAY BHALLA,UP,LUCKNOW
UPHIN22805,PARAKH QUAMI TIMES,NISSAR AHMED FARUQUI,UP,LUCKNOW
UPBIL02218,ASMA TIMES,MOHD HALEEM,UP,LUCKNOW
UPHIN44230,UJAGAR TIMES,ARVIND KUMAR SHUKLA,UP,LUCKNOW
UPHIN44469,INDRAVATI TIMES,PUSHPA RAY,UP,LUCKNOW
UPHIN46265,KRAMSHRI TIMES,RAMANAND SHASTRI,UP,LUCKNOW
UPURD04922,RUMI URDU TIMES,MOHAMMAD ROOMI SIDDIQUI,UP,LUCKNOW
UPURD05048,SAMAD TIMES,MOHD TAHIR,UP,LUCKNOW
UPHIN41101,RAMESHWARAM TIMES,S.P. SHUKLA,UP,LUCKNOW
UPHIN41248,KISAN AVAM MAZDOOR TIMES,ANIL KUMAR,UP,LUCKNOW
UPHIN40836,MAHILA MORCHA TIMES,NEELAM VERMA,UP,LUCKNOW
UPHIN40860,SHARIK TIMES,SHARIQ ALI,UP,LUCKNOW
UPHIN48133,AWADH CULTURE TIMES,SHASHI PANDEY,UP,LUCKNOW
UPHIN38482,BHARAT NEPAL TIMES,SWAMI PRASAD MISHRA,UP,LUCKNOW
UPHIN42053,NAVARATRI TIMES,ARVIND KUMAR AWASTHI,UP,LUCKNOW
UPURD04698,SALAM TIMES,SONAL YADAV,UP,LUCKNOW
UPHIN32663,SAMAJBAD TIMES,SHAHALA RIZVI,UP,LUCKNOW
UPHIN32360,GAANGEYA-TIMES,RAVINDRA SINGH,UP,LUCKNOW
UPHIN32138,RATNA SHIKHA TIMES,SUNNY VISHRAM SINGH,UP,LUCKNOW
UPHIN39722,DIYA TIMES,RAJENDRA KUMAR YADAV,UP,LUCKNOW
UPHIN39734,PRESSCO TIMES,PREM SHANKAR PANDEY,UP,LUCKNOW
UPHIN39500,SURVEYER TIMES,ARUN KUMAR SINGHAL,UP,LUCKNOW
UPHIN30203,ANUSUCHIT JATI TIMES,SHARIF AHMED,UP,LUCKNOW
UPHIN31074,SHEETALA TIMES,RUBINA SIDDIQUI,UP,LUCKNOW
UPHIN46066,SADHNA VIJAY TIMES,SADHNA MISHRA,UP,LUCKNOW
UPHIN32889,BHARATIYA SUBHASH TIMES,ARVIND PRATAP SINGH,UP,LUCKNOW
UPHIN33531,NISHPAKSH KALYANI TIMES,PINKI VARMA,UP,LUCKNOW
UPHIN33557,NORTH INDIA TIMES,MAMTA PRADEEP,UP,LUCKNOW
UPHIN15128,ANTARRASHTRIYA PRIVARATAN TIMES,JAMIL AHMAD,UP,LUCKNOW
UPHIN36554,MAHAVNESH TIMES DOT COM,RAHUL MAHAVNESH,UP,LUCKNOW
UPHIN36950,ACHAL TIMES,ASHOK KUMAR DIWEDI,UP,LUCKNOW
UPHIN47316,VIVIECHNA TIMES,GYAN DEVI,UP,LUCKNOW
UPHIN34329,PRAVEEN TIMES,PRAVEEN KUMAR SRIVASTAVA,UP,LUCKNOW
UPHIN34058,MINAKSHI TIMES,MINAKSHI PANDEY,UP,LUCKNOW
UPHIN38227,LAWYER TIMES,PRADEEP MISHRA,UP,LUCKNOW
UPHIN25152,MONO LAHAR TIMES,MONIKA PRASAD,UP,LUCKNOW
UPHIN24633,MAISI TIMES,REKHA MASSEY,UP,LUCKNOW
UPHIN44741,YOUTHMANCH TIMES,S. K. TRIVEDI,UP,LUCKNOW
UPHIN32867,READER TIMES,RAVISHANKAR PANDEY,UP,LUCKNOW
UPHIN31384,METRO TIMES,MOHD. KAMIL ANSARI,UP,LUCKNOW
UPHIN47966,VANDAVI TIMES,SWEETY DUBEY,UP,LUCKNOW
UPURD02771,KHALID TIMES,KHALDA BHARTI,UP,LUCKNOW
UPHIN40454,KHAMMAN TIMES,MOHD. ATHER RAZA,UP,LUCKNOW
UPHIN43117,SWIKAR TIMES,POONAM TIWARI,UP,LUCKNOW
UPHIN42409,ABHILASH TIMES,ANITA MAURYA,UP,LUCKNOW
UPHIN49682,CITIZEN TIMES,YOGESH KUMAR,UP,LUCKNOW
UPHIN49826,PARMIN TIMES,PARMIN JAHAN,UP,LUCKNOW
UPHIN48868,DEORIA TIMES,GAURAV KUMAR PANDEY,UP,LUCKNOW
UPHIN50408,FIRDOSH TIMES,SAJID ALI,UP,LUCKNOW
UPHIN30831,AVIKUSH TIMES,AJIT KUMAR,UP,LUCKNOW
UPHIN39561,AVADH REGAL TIMES,MANJU SHUKLA,UP,LUCKNOW
UPHIN29760,DAYA TIMES,DAYA SHIKSHAN SANSTHAN,UP,LUCKNOW
UPHIN29898,UDYAMI RAJDHANI TIMES,SURESH KRISHAN,UP,LUCKNOW
UPHIN30116,MANGALDATA TIMES,DEPPA CHAWLA,UP,LUCKNOW
UPHIN30422,MUJHOLI TIMES,DEVENDRA NEGI,UP,LUCKNOW
UPHIN30527,MAHARAJA TIMES,RAM KISHUN,UP,LUCKNOW
UPHIN34801,ADBHUT TIMES,BHAGWAT SINGH BISHT,UP,LUCKNOW
UPHIN45706,ANIL TIMES,ANOOP GHOSH,UP,LUCKNOW
UPHIN36609,SHIVPAAL TIMES,KAMRAAN ASAD,UP,LUCKNOW
